Index_Name,Date,Value_Without_Dividends__USD_,Value_With_Dividends__USD_,Value_With_Dividends_Net_of_Tax__USD_,Value_Without_Dividends__GBP_,Value_With_Dividends__GBP_,Value_With_Dividends_Net_of_Tax__GBP_,Value_Without_Dividends__EUR_,Value_With_Dividends__EUR_,Value_With_Dividends_Net_of_Tax__EUR_,Value_Without_Dividends__AUD_,Value_With_Dividends__AUD_,Value_With_Dividends_Net_of_Tax__AUD_,Value_Without_Dividends__JPY_,Value_With_Dividends__JPY_,Value_With_Dividends_Net_of_Tax__JPY_
Russell RAFI Europe,09/04/2015,1052.396567,1257.365314,1219.851242,1080.109693,1290.475954,1251.974011,1236.782441,1477.662880,1433.576129,1461.231556,1745.826556,1693.739019,1489.135519,1779.165202,1726.082991
Russell RAFI Europe,09/03/2015,1079.475649,1289.718422,1251.239080,1103.899849,1318.899570,1279.549596,1270.778105,1518.279670,1472.981098,1479.630956,1767.809494,1715.066086,1541.421509,1841.634609,1786.688595
Russell RAFI Europe,09/02/2015,1065.987243,1273.534281,1235.538394,1085.365887,1296.685934,1257.999318,1239.926113,1481.338939,1437.143200,1465.418177,1750.734164,1698.501021,1520.768813,1816.861533,1762.655480
Russell RAFI Europe,09/01/2015,1068.668748,1276.736212,1238.645279,1085.717748,1297.104615,1258.405998,1239.953698,1481.369966,1437.173864,1462.840063,1747.651819,1695.511300,1520.914949,1817.033758,1762.823255
Russell RAFI Europe,08/31/2015,1093.333676,1306.186184,1267.220754,1106.876173,1322.365163,1282.917091,1274.628883,1522.776325,1477.349697,1485.203016,1774.345475,1721.414174,1573.021981,1879.261222,1823.200132
Russell RAFI Europe,08/28/2015,1097.609810,1311.294805,1272.176978,1113.123203,1329.828379,1290.157668,1277.732546,1526.484216,1480.946976,1477.982114,1765.718792,1713.044838,1576.828625,1883.808951,1827.612195
Russell RAFI Europe,08/27/2015,1090.852190,1303.220926,1264.344150,1104.723093,1319.792237,1280.421117,1270.545315,1517.896978,1472.616135,1470.527553,1756.812057,1704.404066,1563.105841,1867.413625,1811.706246
Russell RAFI Europe,08/26/2015,1067.734006,1275.507029,1237.456994,1070.346422,1278.627801,1240.484670,1223.009178,1460.997584,1417.414124,1447.161950,1728.768802,1677.197379,1510.711150,1804.684200,1750.848121
Russell RAFI Europe,08/25/2015,1085.585592,1296.821291,1258.139196,1076.974449,1286.534572,1248.159314,1242.748526,1484.565343,1440.283145,1457.105071,1740.631870,1688.711619,1545.377424,1846.080457,1791.014844
Russell RAFI Europe,08/24/2015,1056.916278,1262.573436,1224.912900,1045.833836,1249.334548,1212.068906,1192.734327,1424.819268,1382.319199,1414.779225,1690.070165,1639.658088,1489.947036,1779.864298,1726.773806
Russell RAFI Europe,08/21/2015,1097.405046,1310.938307,1271.835458,1090.541458,1302.739200,1263.880915,1267.049756,1513.592514,1468.444867,1440.937501,1721.315366,1669.971733,1595.035175,1905.397391,1848.562934
Russell RAFI Europe,08/20/2015,1122.601233,1340.974241,1300.989727,1115.615658,1332.629804,1292.894100,1309.509193,1564.240306,1517.598554,1473.217675,1759.794035,1707.321357,1647.650213,1968.157907,1909.472338
Russell RAFI Europe,08/19/2015,1128.719407,1348.080926,1307.884509,1123.129422,1341.404552,1301.407207,1333.676487,1592.870489,1545.375056,1484.179269,1772.622806,1719.767607,1665.273190,1988.911512,1929.607122
Russell RAFI Europe,08/18/2015,1147.744278,1370.803194,1329.929256,1141.512951,1363.360837,1322.708810,1358.736895,1622.801274,1574.413379,1507.651630,1800.656915,1746.965808,1695.317635,2024.794959,1964.420614
Russell RAFI Europe,08/17/2015,1152.837652,1376.880445,1335.827043,1150.694727,1374.321063,1333.343973,1359.837195,1624.108336,1575.683528,1504.492127,1796.875549,1743.299471,1702.293518,2033.117717,1972.497786
Russell RAFI Europe,08/14/2015,1154.769981,1379.188302,1338.066089,1151.921950,1375.786785,1334.765992,1357.641888,1621.486393,1573.139761,1508.240176,1801.351994,1747.642446,1704.050038,2035.215600,1974.533118
Russell RAFI Europe,08/13/2015,1159.388013,1384.603851,1343.344408,1158.383908,1383.404693,1342.180984,1361.050045,1625.439552,1577.003510,1517.977416,1812.850704,1758.830047,1712.929376,2045.672874,1984.714412
Russell RAFI Europe,08/12/2015,1158.887713,1381.635359,1340.466203,1153.996411,1375.803909,1334.808516,1352.924522,1612.967622,1564.905364,1514.234413,1805.282586,1751.489840,1704.347802,2031.937315,1971.390845
Russell RAFI Europe,08/11/2015,1171.883486,1397.125822,1355.495910,1171.770846,1396.991532,1355.365622,1385.681169,1652.016575,1602.791728,1546.850397,1844.163399,1789.213188,1736.955880,2070.808183,2009.104677
Russell RAFI Europe,08/10/2015,1183.158834,1410.562346,1368.534109,1185.061816,1412.831082,1370.735246,1407.549983,1678.081546,1628.082473,1541.138528,1837.345853,1782.601440,1749.173143,2085.364789,2023.230558
Russell RAFI Europe,08/07/2015,1171.028929,1396.064263,1354.477487,1178.560516,1405.043185,1363.188940,1398.340843,1667.058454,1617.399145,1524.822971,1817.846514,1763.695442,1728.181777,2060.284556,1998.911599
Russell RAFI Europe,08/06/2015,1175.559846,1401.359233,1359.631493,1180.678475,1407.461039,1365.551607,1407.159994,1677.444714,1627.496081,1540.931765,1836.911122,1782.214119,1740.590600,2074.920062,2013.135957
Russell RAFI Europe,08/05/2015,1180.749743,1406.531136,1364.657091,1177.988576,1403.241982,1361.465859,1419.420478,1690.840171,1640.501920,1548.261552,1844.318063,1789.410599,1752.200097,2087.253465,2025.113536
Russell RAFI Europe,08/04/2015,1173.514991,1397.872316,1356.262557,1171.483825,1395.452825,1353.915085,1398.624612,1666.019303,1616.427747,1523.425585,1814.680228,1760.663558,1726.626057,2056.729386,1995.507760
Russell RAFI Europe,08/03/2015,1176.684696,1401.624986,1359.910119,1173.294026,1397.586141,1355.991477,1400.868619,1668.664907,1619.002453,1557.564228,1855.315146,1800.097648,1731.638982,2062.666807,2001.278153
Russell RAFI Europe,07/31/2015,1179.451944,1404.750717,1362.975908,1176.844621,1401.645344,1359.962883,1394.504184,1660.882211,1611.490502,1546.770410,1842.234315,1787.449514,1734.871169,2066.266059,2004.818949
Russell RAFI Europe,07/30/2015,1166.928664,1389.795101,1348.470887,1163.864237,1386.145414,1344.929719,1395.357946,1661.851061,1612.437526,1544.756440,1839.782498,1785.078344,1722.546307,2051.527649,1990.527458
Russell RAFI Europe,07/29/2015,1170.062632,1393.507510,1352.074787,1164.007540,1386.296086,1345.077778,1385.471982,1650.053218,1600.992702,1541.805401,1836.241365,1781.644975,1720.018463,2048.487473,1987.580436
Russell RAFI Europe,07/28/2015,1157.717969,1378.805407,1337.809817,1157.086551,1378.053409,1337.080178,1370.171559,1631.830899,1583.312182,1526.896676,1818.485546,1764.417084,1698.916414,2023.355601,1963.195803
Russell RAFI Europe,07/27/2015,1153.052590,1373.247918,1332.417851,1152.830712,1372.983668,1332.161458,1356.782845,1615.883986,1567.839748,1521.785613,1812.396885,1758.509831,1685.430784,2007.292932,1947.611135
Russell RAFI Europe,07/24/2015,1164.778079,1387.212591,1345.967320,1169.849761,1393.252798,1351.827937,1387.578750,1652.560903,1603.426168,1541.379855,1835.732987,1781.152092,1710.659767,2037.339826,1976.764660
Russell RAFI Europe,07/23/2015,1178.015711,1402.978177,1361.264157,1181.430385,1407.044942,1365.210007,1401.686748,1669.363066,1619.728762,1539.123168,1833.045347,1778.544362,1734.716593,2065.990719,2004.563691
Russell RAFI Europe,07/22/2015,1177.599949,1402.304954,1360.610950,1172.817182,1396.609558,1355.084892,1412.384600,1681.890291,1631.883522,1537.016044,1830.303419,1775.883959,1734.244161,2065.165832,2003.763330
Russell RAFI Europe,07/21/2015,1189.620528,1416.619253,1374.499649,1190.270549,1417.393308,1375.250690,1421.320865,1692.531740,1642.208573,1540.077568,1833.949131,1779.421275,1748.910246,2082.630441,2020.708673
Russell RAFI Europe,07/20/2015,1191.836306,1419.233175,1377.040399,1190.383980,1417.503753,1375.362391,1433.143681,1706.580885,1655.845469,1556.546796,1853.528744,1798.424675,1758.181410,2093.634313,2031.392079
Russell RAFI Europe,07/17/2015,1188.591661,1415.363739,1373.286660,1183.726394,1409.570225,1367.665380,1430.558953,1703.496107,1652.853196,1550.416976,1846.221910,1791.335931,1749.302687,2083.053139,2021.126449
Russell RAFI Europe,07/16/2015,1195.314995,1423.331955,1381.024687,1193.820141,1421.551945,1379.297586,1432.053789,1705.230779,1654.544321,1551.203015,1847.108779,1792.205124,1760.332999,2096.132167,2033.826515
Russell RAFI Europe,07/15/2015,1185.278540,1411.229974,1369.308455,1181.976646,1407.298634,1365.493899,1413.160434,1682.553336,1632.571978,1542.439231,1836.476745,1781.922990,1744.004462,2076.466660,2014.783846
Russell RAFI Europe,07/14/2015,1185.566575,1410.248932,1368.549279,1185.642969,1410.339803,1368.637463,1407.914082,1674.734572,1625.214342,1532.974685,1823.496004,1769.577047,1737.249846,2066.484322,2005.380444
Russell RAFI Europe,07/13/2015,1181.475015,1405.280241,1363.742907,1184.708948,1409.126774,1367.475744,1401.717166,1667.242567,1617.962139,1540.612239,1832.448348,1778.284760,1731.675151,2059.704051,1998.823229
Russell RAFI Europe,07/10/2015,1176.806062,1399.296663,1357.999155,1181.396686,1404.755205,1363.296599,1375.871863,1635.998461,1587.715162,1527.492062,1816.284445,1762.680357,1714.073985,2038.142124,1977.990340
Russell RAFI Europe,07/09/2015,1141.800439,1357.669407,1317.601307,1155.417394,1373.860785,1333.314838,1350.354254,1605.652438,1558.265760,1480.458540,1760.354261,1708.401959,1644.650817,1955.588755,1897.874612
Russell RAFI Europe,07/08/2015,1120.162072,1331.863901,1292.557384,1135.957221,1350.644209,1310.783439,1322.428915,1572.357588,1525.953521,1450.449422,1724.572964,1673.676655,1609.892196,1914.149169,1857.658009
Russell RAFI Europe,07/07/2015,1106.130089,1315.177538,1276.364187,1116.962426,1328.057078,1288.863628,1321.327434,1571.045015,1524.680536,1434.498061,1705.603750,1655.268191,1604.827585,1908.123839,1851.811534
Russell RAFI Europe,07/06/2015,1140.872375,1356.478350,1316.447650,1138.569222,1353.739940,1313.790053,1345.723473,1600.042912,1552.824438,1459.506918,1735.329543,1684.118658,1661.328519,1975.292081,1916.999721
Russell RAFI Europe,07/03/2015,1160.190318,1379.240875,1338.574620,1157.773960,1376.368295,1335.786736,1365.304705,1623.082029,1575.226234,1486.293246,1766.913898,1714.817290,1690.423326,2009.584903,1950.333256
Russell RAFI Europe,07/02/2015,1168.065883,1388.551500,1347.620309,1165.259714,1385.215635,1344.382778,1374.077480,1633.450111,1585.299892,1473.739694,1751.924693,1700.282126,1706.613177,2028.755674,1968.952789
Russell RAFI Europe,07/01/2015,1169.892170,1390.500915,1349.535858,1165.252507,1384.986343,1344.183748,1376.535773,1636.111688,1587.910778,1469.594095,1746.718191,1695.258742,1707.614779,2029.622878,1969.828874
Russell RAFI Europe,06/30/2015,1160.490811,1379.237607,1338.622086,1148.942960,1365.513043,1325.301680,1360.571731,1617.032793,1569.414725,1454.085790,1728.173791,1677.282865,1685.901201,2003.685264,1944.681129
Russell RAFI Europe,06/29/2015,1175.183423,1396.699703,1355.569961,1162.233059,1381.308260,1340.631763,1376.747212,1636.257273,1588.073086,1479.038229,1757.829642,1706.065416,1711.431491,2034.027889,1974.130230
Russell RAFI Europe,06/26/2015,1207.769789,1435.410278,1393.144716,1195.333445,1420.629931,1378.799575,1416.192762,1683.116819,1633.557554,1521.840042,1808.676502,1755.420140,1777.384593,2112.386098,2050.187027
Russell RAFI Europe,06/25/2015,1211.696579,1440.029910,1397.635507,1199.715471,1425.791070,1383.815858,1414.196212,1680.688779,1631.209392,1507.459033,1791.526140,1738.783707,1779.423107,2114.739400,2052.481587
Russell RAFI Europe,06/24/2015,1215.350338,1443.850763,1401.463388,1203.868972,1430.210763,1388.223820,1419.475180,1686.353522,1636.846952,1522.230185,1808.427698,1755.337375,1794.095465,2131.406908,2068.834829
Russell RAFI Europe,06/23/2015,1219.232123,1448.408747,1405.897209,1207.022998,1433.904698,1391.818861,1424.136264,1691.828310,1642.172284,1519.778852,1805.448643,1752.457802,1793.239600,2130.311262,2067.785537
Russell RAFI Europe,06/22/2015,1229.186024,1460.228899,1417.371821,1209.953532,1437.381388,1395.194875,1408.928681,1673.756726,1624.632701,1525.964863,1812.791512,1759.586877,1798.102291,2136.081013,2073.387973
Russell RAFI Europe,06/19/2015,1194.951560,1419.031368,1377.516688,1171.367233,1391.024459,1350.329140,1377.848966,1636.226078,1588.357226,1483.847272,1762.101406,1710.549991,1741.567772,2068.150193,2007.645122
Russell RAFI Europe,06/18/2015,1198.894325,1423.682256,1382.037545,1175.602240,1396.022998,1355.187359,1373.424123,1630.935700,1583.228533,1475.426273,1752.062849,1700.812543,1750.516663,2078.731596,2017.925769
Russell RAFI Europe,06/17/2015,1179.304335,1400.352521,1359.397072,1168.758320,1387.829767,1347.240565,1371.367005,1628.415318,1580.789824,1481.417460,1759.093573,1707.646193,1739.624404,2065.698691,2005.284176
Russell RAFI Europe,06/16/2015,1183.861997,1405.536932,1364.499929,1179.732932,1400.634710,1359.740836,1376.544394,1634.298583,1586.582501,1470.266235,1745.569582,1694.604757,1734.892623,2059.746541,1999.608794
Russell RAFI Europe,06/15/2015,1179.127526,1399.913643,1359.041410,1181.062011,1402.210351,1361.271064,1368.724539,1625.011811,1577.567555,1462.123762,1735.899602,1685.217839,1728.724423,2052.419990,1992.497017
Russell RAFI Europe,06/12/2015,1197.913009,1422.111970,1380.609852,1198.028672,1422.249280,1380.743155,1388.679625,1648.582077,1600.470783,1490.599877,1769.577516,1717.935159,1753.279304,2081.419490,2020.676512
Russell RAFI Europe,06/11/2015,1206.757020,1432.571399,1390.774700,1212.285176,1439.134012,1397.145841,1403.165753,1665.733112,1617.133687,1505.495170,1787.210919,1735.067258,1771.739367,2103.276055,2041.910878
Russell RAFI Europe,06/10/2015,1209.561325,1435.174655,1393.309012,1211.818584,1437.852949,1395.909178,1397.964900,1658.720192,1610.333477,1502.473470,1782.722215,1730.718223,1761.639980,2090.229737,2029.255408
Russell RAFI Europe,06/09/2015,1181.548170,1401.689116,1360.871378,1201.103323,1424.887701,1383.394411,1372.632173,1628.375064,1580.956143,1482.688932,1758.937123,1707.716182,1744.828079,2069.916902,2009.640109
Russell RAFI Europe,06/08/2015,1180.835954,1400.829207,1360.040022,1203.916321,1428.209514,1386.623073,1376.702111,1633.185811,1585.630894,1490.046805,1767.646960,1716.176818,1757.164650,2084.529654,2023.832559
Russell RAFI Europe,06/05/2015,1183.686596,1403.380408,1362.758463,1209.118676,1433.532716,1392.037989,1391.826521,1650.151380,1602.386457,1494.721080,1772.143307,1720.847231,1765.692775,2093.407709,2032.812384
Russell RAFI Europe,06/04/2015,1210.102405,1434.655866,1393.130444,1226.446880,1454.033314,1411.947022,1401.131574,1661.133490,1613.052783,1518.125147,1799.837053,1747.741639,1788.718983,2120.643815,2059.262804
Russell RAFI Europe,06/03/2015,1221.262564,1447.521382,1405.647058,1240.503145,1470.326594,1427.792555,1416.124590,1678.484777,1629.929076,1507.191077,1786.422817,1734.744653,1799.995738,2133.474320,2071.756548
Russell RAFI Europe,06/02/2015,1208.757454,1432.560859,1391.159137,1228.081423,1455.462692,1413.399096,1418.879213,1681.587002,1632.988301,1502.637813,1780.853644,1729.386087,1780.990666,2110.743979,2049.742428
Russell RAFI Europe,06/01/2015,1191.464676,1411.893592,1371.133802,1219.744541,1445.405421,1403.678182,1428.226821,1692.458314,1643.598934,1506.815113,1785.585965,1734.038095,1761.169529,2086.997645,2026.748357
Russell RAFI Europe,05/29/2015,1199.345762,1421.136817,1380.131473,1223.789578,1450.100947,1408.259875,1429.019236,1693.283049,1644.425224,1508.954976,1788.001042,1736.410233,1766.981032,2093.743004,2033.330347
Russell RAFI Europe,05/28/2015,1214.759393,1439.376879,1397.850351,1236.963904,1465.687159,1423.401571,1453.349878,1722.084409,1672.401670,1531.348490,1814.505510,1762.156390,1791.708811,2123.008270,2061.758737
Russell RAFI Europe,05/27/2015,1218.318354,1442.964150,1401.446247,1237.351110,1465.506358,1423.339855,1463.371003,1733.202073,1683.333255,1521.100843,1801.576722,1749.740584,1790.304573,2120.418945,2059.408871
Russell RAFI Europe,05/26/2015,1207.310486,1429.738988,1388.652154,1222.026382,1447.166062,1405.578421,1447.221435,1713.849861,1664.598448,1501.905331,1778.608430,1727.496031,1764.095193,2089.102765,2029.067598
Russell RAFI Europe,05/25/2015,1231.569997,1458.135951,1416.304500,1236.972400,1464.532208,1422.517259,1459.427364,1727.911132,1678.340288,1515.735625,1794.578151,1743.094743,1775.782692,2102.464814,2042.148659
Russell RAFI Europe,05/22/2015,1236.899393,1464.402408,1422.400858,1242.325174,1470.826153,1428.640359,1465.742771,1735.336970,1685.564556,1522.294697,1802.290496,1750.597741,1783.467070,2111.500327,2050.938908
Russell RAFI Europe,05/21/2015,1248.371564,1477.092219,1434.935405,1240.484602,1467.760246,1425.869771,1466.301883,1734.950687,1685.434488,1526.271259,1805.907364,1754.366033,1795.636434,2124.624335,2063.986691
Russell RAFI Europe,05/20/2015,1240.748428,1467.593954,1425.746213,1241.945127,1469.009444,1427.121341,1459.841962,1726.744268,1677.506980,1516.951139,1794.294693,1743.131237,1785.407969,2111.833375,2051.615455
Russell RAFI Europe,05/19/2015,1239.417358,1465.505491,1423.860617,1244.854184,1471.934074,1430.106521,1454.999561,1720.413089,1671.524575,1509.192725,1784.491890,1733.782466,1776.135251,2100.128698,2040.449908
Russell RAFI Europe,05/18/2015,1248.692219,1476.445512,1434.497814,1239.656098,1465.761261,1424.117117,1435.380598,1697.184630,1648.965453,1501.689158,1775.587438,1725.140737,1776.677181,2100.731478,2041.047021
Russell RAFI Europe,05/15/2015,1254.069416,1481.284488,1439.583823,1236.479984,1460.508163,1419.392387,1431.859753,1691.287272,1643.674673,1499.635172,1771.342391,1721.476105,1776.213717,2098.032048,2038.968896
Russell RAFI Europe,05/14/2015,1253.188982,1480.110607,1438.479401,1238.356483,1462.592308,1421.453841,1438.524281,1699.005560,1651.217475,1493.205424,1763.588109,1713.983505,1773.850841,2095.051491,2036.123787
Russell RAFI Europe,05/13/2015,1245.222260,1469.050843,1427.818776,1232.909655,1454.525048,1413.700679,1432.841845,1690.395030,1642.950463,1480.872974,1747.059751,1698.024767,1760.800157,2077.303818,2018.999825
Russell RAFI Europe,05/12/2015,1236.380576,1458.328612,1417.470484,1229.039983,1449.670276,1409.054730,1436.076836,1693.873213,1646.415810,1492.567789,1760.505101,1711.180867,1759.820341,2075.733316,2017.577304
Russell RAFI Europe,05/11/2015,1239.260906,1460.913557,1420.151774,1239.977891,1461.758781,1420.973415,1451.684875,1711.331410,1663.582576,1507.858313,1777.551959,1727.955467,1764.582177,2080.193131,2022.152475
Russell RAFI Europe,05/08/2015,1242.892859,1464.118823,1423.557403,1254.698346,1478.025601,1437.078913,1447.244113,1704.843126,1657.612767,1514.573714,1784.156910,1734.729271,1767.245201,2081.802100,2024.128605
Russell RAFI Europe,05/07/2015,1215.297174,1430.672634,1391.273579,1244.756518,1465.352775,1424.998669,1409.707914,1659.536925,1613.835214,1478.607276,1740.646660,1692.711282,1723.967504,2029.489727,1973.599948
Russell RAFI Europe,05/06/2015,1228.643822,1444.743508,1405.140393,1254.465745,1475.107112,1434.671675,1413.516485,1662.132448,1616.570298,1475.735938,1735.295353,1687.727671,1741.295931,2047.563294,1991.435765
Russell RAFI Europe,05/05/2015,1217.049829,1430.671568,1391.558246,1247.577492,1466.557575,1426.463161,1421.078938,1670.512729,1624.842358,1476.728592,1735.930247,1688.471417,1733.967289,2038.320569,1982.594650
Russell RAFI Europe,05/04/2015,1227.700944,1442.682593,1403.389212,1264.489600,1485.913279,1445.442452,1436.854913,1688.461333,1642.473840,1507.506103,1771.484191,1723.235461,1751.328588,2058.002220,2001.949790
Russell RAFI Europe,05/01/2015,1227.353206,1441.503396,1402.443273,1259.092573,1478.780689,1438.710470,1428.640108,1677.911099,1632.445085,1508.617929,1771.843555,1723.832272,1750.249678,2055.635527,1999.934390
Russell RAFI Europe,04/30/2015,1229.572819,1444.110290,1404.979528,1245.815361,1463.186852,1423.539177,1433.395066,1683.495709,1637.878370,1501.286524,1763.232956,1715.454993,1746.918904,2051.723595,1996.128460
Russell RAFI Europe,04/29/2015,1228.199606,1441.503501,1402.634213,1237.418612,1452.323590,1413.162546,1438.921088,1688.821406,1643.283338,1468.335017,1723.343711,1676.874770,1734.542136,2035.783556,1980.889859
Russell RAFI Europe,04/28/2015,1235.364602,1449.712924,1410.680698,1255.359670,1473.177339,1433.513355,1469.522968,1724.500147,1678.069521,1486.496558,1744.418828,1697.451909,1742.681017,2045.053896,1989.992646
Russell RAFI Europe,04/27/2015,1238.510970,1453.206915,1414.137217,1267.865817,1487.650426,1447.654709,1486.531674,1744.222022,1697.328336,1516.333116,1779.189546,1731.355753,1751.898249,2055.589908,2000.325047
Russell RAFI Europe,04/24/2015,1225.371355,1437.572546,1398.981700,1258.137069,1476.012396,1436.389653,1473.197247,1728.315183,1681.919511,1508.299497,1769.496193,1721.995039,1731.129816,2030.914699,1976.395909
Russell RAFI Europe,04/23/2015,1213.310093,1422.685965,1384.676884,1254.938802,1471.498368,1432.185194,1467.339577,1720.552260,1674.585257,1504.316616,1763.910273,1716.784899,1723.741568,2021.200475,1967.201227
Russell RAFI Europe,04/22/2015,1207.825935,1415.371900,1377.670190,1250.429364,1465.296060,1426.264504,1471.263418,1724.076986,1678.152201,1498.771312,1756.311681,1709.528250,1718.674788,2014.002125,1960.354512
Russell RAFI Europe,04/21/2015,1211.402811,1419.423123,1381.639401,1263.414809,1480.366545,1440.960565,1473.216368,1726.194920,1680.245218,1506.996221,1765.775399,1718.772102,1719.234145,2014.458508,1960.835498
Russell RAFI Europe,04/20/2015,1210.050795,1417.374573,1379.777338,1263.189287,1479.617537,1440.369248,1469.793317,1721.620021,1675.952381,1508.334281,1766.764392,1719.899254,1713.221032,2006.755368,1953.524237
Russell RAFI Europe,04/17/2015,1201.927564,1407.170384,1370.068663,1251.144339,1464.791485,1426.170514,1457.216434,1706.052737,1661.070627,1489.916321,1744.336503,1698.344995,1699.008730,1989.133822,1936.687942
Russell RAFI Europe,04/16/2015,1217.735258,1425.281127,1387.779510,1272.576313,1489.469070,1450.278557,1486.730629,1740.122981,1694.337328,1509.220237,1766.445627,1719.967380,1725.257473,2019.303376,1966.172003
Russell RAFI Europe,04/15/2015,1215.636046,1422.503656,1385.100806,1281.954961,1500.108214,1460.664855,1496.828388,1751.547151,1705.492539,1536.980360,1798.531878,1751.241864,1721.850392,2014.861673,1961.883553
Russell RAFI Europe,04/14/2015,1214.069637,1420.428208,1383.153643,1278.138959,1495.387560,1456.145929,1482.948278,1735.008851,1689.479130,1528.977913,1788.862262,1741.919332,1717.325500,2009.223778,1956.498170
Russell RAFI Europe,04/13/2015,1204.315523,1408.927854,1371.974242,1280.729348,1498.324333,1459.026013,1488.008738,1740.820340,1695.161792,1532.728576,1793.138047,1746.107300,1720.971600,2013.363424,1960.556567
Russell RAFI Europe,04/10/2015,1207.263239,1412.355552,1375.315876,1282.812719,1500.739529,1461.381943,1484.070804,1736.187743,1690.655419,1513.478926,1770.591777,1724.157190,1722.890629,2015.578762,1962.719279
Russell RAFI Europe,04/09/2015,1203.334529,1407.526530,1370.674860,1271.393376,1487.134179,1448.198232,1472.106917,1721.906495,1676.823770,1505.418249,1760.870375,1714.767504,1719.141168,2010.859611,1958.211554
Russell RAFI Europe,04/08/2015,1202.489211,1406.139346,1369.378243,1254.874981,1467.397020,1429.034440,1455.600729,1702.117107,1657.618173,1504.458440,1759.249221,1713.256665,1712.722671,2002.784487,1950.425119
Russell RAFI Europe,04/07/2015,1211.253452,1416.285640,1379.263691,1267.972690,1482.605899,1443.850327,1456.894484,1703.507002,1658.977037,1524.334902,1782.363245,1735.771965,1730.166913,2023.037003,1970.154470
Russell RAFI Europe,04/06/2015,1206.029358,1409.760848,1373.047235,1253.863320,1465.675281,1427.505520,1427.866062,1669.071866,1625.605162,1515.483066,1771.489788,1725.355871,1703.589849,1991.372975,1939.512763
Russell RAFI Europe,04/03/2015,1190.501932,1391.513106,1355.288925,1250.031303,1461.093757,1423.058237,1429.039785,1670.327058,1626.844729,1513.148396,1768.637049,1722.595492,1692.468882,1978.235034,1926.737175
Russell RAFI Europe,04/02/2015,1190.425100,1391.415788,1355.195237,1249.950629,1460.991572,1422.959864,1428.947558,1670.210240,1626.732270,1513.050740,1768.513355,1722.476413,1692.359654,1978.096682,1926.603985
Russell RAFI Europe,04/01/2015,1178.205002,1376.448406,1340.761568,1238.288545,1446.641536,1409.134819,1430.646093,1671.364942,1628.031876,1489.263662,1739.845434,1694.736892,1673.378421,1954.939128,1904.253905
Russell RAFI Europe,03/31/2015,1170.376118,1367.184537,1331.759999,1227.574614,1434.001432,1396.845630,1423.521599,1662.898523,1619.811865,1475.398102,1723.498488,1678.841651,1666.358257,1946.570172,1896.133419
Russell RAFI Europe,03/30/2015,1187.217941,1386.725341,1350.828448,1248.688247,1458.525494,1420.769976,1432.006158,1672.649274,1629.350929,1496.629220,1748.131993,1702.879696,1691.323957,1975.544429,1924.405314
Russell RAFI Europe,03/27/2015,1180.916232,1379.193351,1343.524093,1235.882512,1443.388529,1406.059029,1416.492123,1654.322690,1611.537925,1467.080796,1713.405256,1669.092474,1670.639655,1951.141870,1900.680647
Russell RAFI Europe,03/26/2015,1184.030879,1382.580069,1346.891088,1242.189579,1450.491355,1413.049358,1416.585987,1654.132157,1611.433515,1455.646382,1699.742558,1655.866561,1673.218515,1953.799188,1903.365146
Russell RAFI Europe,03/25/2015,1200.917015,1401.967794,1365.834824,1253.696431,1463.583243,1425.862256,1427.765886,1666.794429,1623.836071,1471.896635,1718.313300,1674.027145,1701.857526,1986.772952,1935.567775
Russell RAFI Europe,03/24/2015,1202.431954,1403.694729,1367.526835,1259.119044,1469.870091,1431.997109,1440.184048,1681.241712,1637.922484,1471.506122,1717.806468,1673.545104,1711.998718,1998.552658,1947.057529
Russell RAFI Europe,03/23/2015,1200.333482,1401.201376,1365.109748,1251.492994,1460.922094,1423.292202,1435.039123,1675.183459,1632.034701,1473.150006,1719.671947,1675.377271,1706.730849,1992.341004,1941.023019
Russell RAFI Europe,03/20/2015,1192.715076,1391.883436,1356.154799,1244.591627,1452.422715,1415.140080,1443.367989,1684.392220,1641.155096,1480.115852,1727.276512,1682.938580,1702.907694,1987.271779,1936.259957
Russell RAFI Europe,03/19/2015,1162.808164,1356.694780,1321.949409,1229.367393,1434.352094,1397.617895,1429.826498,1668.235746,1625.511715,1469.898358,1714.989187,1671.067786,1669.526360,1947.903160,1898.016760
Russell RAFI Europe,03/18/2015,1158.308563,1350.868865,1316.291030,1228.112576,1432.277283,1395.615658,1421.617280,1657.950724,1615.512595,1457.514502,1699.815597,1656.305864,1662.653411,1939.057344,1889.423803
Russell RAFI Europe,03/17/2015,1149.724624,1340.853657,1306.533007,1213.927645,1415.729722,1379.492535,1416.271539,1651.711055,1609.433662,1454.314001,1696.077657,1652.664651,1655.518830,1930.730569,1881.311359
Russell RAFI Europe,03/16/2015,1152.625931,1344.228453,1309.823141,1212.509934,1414.067053,1377.874233,1423.335189,1659.938067,1617.452217,1449.890370,1690.907551,1647.629042,1659.970183,1935.909208,1886.359920
Russell RAFI Europe,03/13/2015,1138.926460,1328.224315,1294.237966,1202.118909,1401.919808,1366.047752,1414.037459,1649.060761,1606.864911,1437.539706,1676.469253,1633.572079,1638.618106,1910.968344,1862.070852
Russell RAFI Europe,03/12/2015,1151.704693,1343.106998,1308.744446,1203.047206,1402.982146,1367.087725,1417.107066,1652.616707,1610.335542,1439.518325,1678.752503,1635.802670,1658.233250,1933.815757,1884.340290
