Index_Name,Date,Value_Without_Dividends__USD_,Value_With_Dividends__USD_,Value_With_Dividends_Net_of_Tax__USD_,Value_Without_Dividends__GBP_,Value_With_Dividends__GBP_,Value_With_Dividends_Net_of_Tax__GBP_,Value_Without_Dividends__EUR_,Value_With_Dividends__EUR_,Value_With_Dividends_Net_of_Tax__EUR_,Value_Without_Dividends__AUD_,Value_With_Dividends__AUD_,Value_With_Dividends_Net_of_Tax__AUD_,Value_Without_Dividends__JPY_,Value_With_Dividends__JPY_,Value_With_Dividends_Net_of_Tax__JPY_
Russell RAFI Global,08/27/2014,1452.946564,1619.156287,1582.839049,1364.193878,1520.250744,1486.151931,1437.539908,1601.987187,1566.055048,1498.537901,1669.963042,1632.506223,1792.680418,1997.753972,1952.944891
Russell RAFI Global,08/26/2014,1449.582743,1615.004249,1578.875911,1361.569210,1516.946908,1483.012154,1434.157444,1597.818667,1562.074777,1497.715093,1668.629301,1631.301347,1790.337086,1994.644331,1950.023281
Russell RAFI Global,08/25/2014,1445.692305,1610.636289,1574.614406,1357.464599,1512.342382,1478.518842,1430.850250,1594.100853,1558.448785,1497.309839,1668.143043,1630.835022,1784.244848,1987.815450,1943.357955
Russell RAFI Global,08/22/2014,1437.995794,1601.995620,1566.176552,1351.215604,1505.318366,1471.660908,1419.683143,1581.594457,1546.231540,1488.938211,1658.747893,1621.659900,1777.136082,1979.814010,1935.547290
Russell RAFI Global,08/21/2014,1443.873209,1608.451073,1572.512641,1354.572060,1508.971057,1475.255358,1419.745139,1581.572799,1546.234922,1493.819276,1664.090173,1626.908569,1779.085610,1981.872190,1937.590223
Russell RAFI Global,08/20/2014,1438.735667,1602.675775,1566.876013,1345.779068,1499.127018,1465.640276,1414.427279,1575.597511,1540.402610,1488.024449,1657.580882,1620.554678,1764.812646,1965.908359,1921.994891
Russell RAFI Global,08/19/2014,1439.088152,1602.763517,1567.001895,1348.336296,1501.689955,1468.183536,1411.427808,1571.957211,1536.882955,1488.149281,1657.404636,1620.423836,1756.787833,1956.596920,1912.940400
Russell RAFI Global,08/18/2014,1432.393302,1595.033762,1559.520638,1333.597498,1485.020231,1451.956538,1400.183497,1559.166709,1524.452158,1479.875506,1647.907311,1611.216968,1744.023449,1942.047814,1898.808489
Russell RAFI Global,08/15/2014,1422.466436,1583.875885,1548.637170,1327.450899,1478.078790,1445.193891,1388.453824,1546.003810,1511.607688,1472.937892,1640.074416,1603.585372,1728.559326,1924.701606,1881.880061
Russell RAFI Global,08/14/2014,1423.587339,1584.960795,1549.742708,1328.457120,1479.046908,1446.182245,1389.807547,1547.351830,1512.969420,1471.724945,1638.555130,1602.146169,1731.273526,1927.525335,1884.695409
Russell RAFI Global,08/13/2014,1418.559454,1579.220998,1544.156541,1323.051578,1472.896204,1440.192543,1384.898966,1541.748231,1507.515805,1467.945273,1634.200100,1597.914905,1724.064244,1919.326292,1876.710258
Russell RAFI Global,08/12/2014,1411.766970,1570.841959,1536.037282,1308.097365,1455.491078,1423.242195,1380.640869,1536.208634,1502.171317,1466.431288,1631.665741,1595.513409,1712.708154,1905.692575,1863.468712
Russell RAFI Global,08/11/2014,1413.850220,1573.071828,1538.236739,1311.237085,1458.902853,1426.595993,1379.579750,1534.941969,1500.951251,1469.863488,1635.393066,1599.177896,1714.060491,1907.090464,1864.858656
Russell RAFI Global,08/08/2014,1402.674940,1560.342442,1525.866953,1300.137196,1446.278956,1414.323680,1365.920551,1519.456680,1485.884555,1456.672984,1620.410130,1584.607456,1696.016018,1886.656488,1844.971148
Russell RAFI Global,08/07/2014,1400.532191,1557.917982,1523.503128,1294.721309,1440.216528,1408.401733,1370.269296,1524.254273,1490.583060,1453.977382,1617.369114,1581.640968,1698.912223,1889.828681,1848.081825
Russell RAFI Global,08/06/2014,1407.719023,1565.800701,1531.238863,1302.099600,1448.320604,1416.351898,1376.785242,1531.393170,1497.590807,1453.759472,1617.011322,1581.319115,1710.805625,1902.922815,1860.919698
Russell RAFI Global,08/05/2014,1413.602026,1571.734457,1537.106934,1304.634872,1450.577705,1418.619435,1381.194640,1535.701823,1501.868149,1461.872772,1625.405005,1589.595044,1725.843100,1918.904344,1876.628179
Russell RAFI Global,08/04/2014,1424.391214,1583.643921,1548.778040,1317.051457,1464.303145,1432.064698,1386.550982,1541.572998,1507.633360,1470.503879,1634.912169,1598.917554,1732.589360,1926.299869,1883.889993
Russell RAFI Global,08/01/2014,1419.901128,1578.616140,1543.864400,1312.938720,1459.697590,1427.563729,1381.202391,1535.591700,1501.787102,1467.126621,1631.120448,1595.212875,1727.464894,1920.559051,1878.279762
Russell RAFI Global,07/31/2014,1427.802538,1587.362661,1552.424232,1316.804125,1463.959928,1431.737637,1393.974814,1549.754614,1515.643952,1479.019919,1644.303699,1608.111976,1743.180268,1937.984558,1895.328813
Russell RAFI Global,07/30/2014,1447.740131,1609.459625,1574.049843,1333.611926,1482.582754,1449.964395,1413.598518,1571.504230,1536.929507,1495.089498,1662.098142,1625.530259,1767.006104,1964.389133,1921.170534
Russell RAFI Global,07/29/2014,1453.001613,1615.168884,1579.669997,1335.101728,1484.110374,1451.491948,1415.297779,1573.256983,1538.679253,1490.771619,1657.154343,1620.732680,1761.956367,1958.605602,1915.558512
Russell RAFI Global,07/28/2014,1455.559294,1617.916820,1582.378401,1333.124949,1481.825775,1449.276669,1414.782506,1572.591665,1538.048837,1490.458218,1656.708477,1620.317978,1758.836815,1955.022842,1912.079706
Russell RAFI Global,07/25/2014,1456.198144,1618.612114,1583.060900,1335.752918,1484.733286,1452.122588,1416.088349,1574.028758,1539.456773,1489.765973,1655.923859,1619.553129,1760.300309,1956.631669,1913.656189
Russell RAFI Global,07/24/2014,1462.236230,1625.315070,1589.618723,1341.410120,1491.013584,1458.266863,1418.159500,1576.322593,1541.702255,1494.435080,1661.104961,1624.622571,1766.991745,1964.059057,1920.922969
Russell RAFI Global,07/23/2014,1459.295828,1622.023118,1586.404233,1333.292479,1481.969030,1449.425669,1415.885902,1573.772515,1539.213191,1488.822949,1654.842832,1618.503241,1759.020604,1955.170452,1912.235804
Russell RAFI Global,07/22/2014,1457.398823,1619.838718,1584.271573,1330.271307,1478.541725,1446.077068,1413.625339,1571.186296,1536.687422,1494.646197,1661.237640,1624.761490,1756.214894,1951.960464,1909.100851
Russell RAFI Global,07/21/2014,1447.060340,1608.313495,1573.006199,1320.370226,1467.505669,1435.289526,1398.095312,1553.892050,1519.779467,1486.893614,1652.585589,1616.306387,1740.750196,1934.730677,1892.257546
Russell RAFI Global,07/18/2014,1450.688567,1612.319627,1576.931687,1323.525681,1470.988660,1438.702718,1402.742010,1559.031019,1524.812682,1489.191709,1655.112666,1618.785484,1746.320399,1940.889809,1898.290257
Russell RAFI Global,07/17/2014,1445.769240,1606.823981,1571.562255,1316.992607,1463.701983,1431.581067,1397.106230,1552.740045,1518.665191,1485.646228,1651.143157,1614.908847,1743.059080,1937.231096,1894.718592
Russell RAFI Global,07/16/2014,1458.516606,1620.788097,1585.272053,1324.806763,1472.201978,1439.941876,1407.602294,1564.209166,1529.932926,1500.265947,1667.182381,1630.649708,1760.505560,1956.375707,1913.505991
Russell RAFI Global,07/15/2014,1448.761102,1609.474461,1574.286427,1315.907215,1461.882882,1429.921652,1394.684014,1549.398515,1515.523926,1490.072043,1655.368090,1619.176681,1749.074160,1943.101721,1900.619575
Russell RAFI Global,07/14/2014,1452.597825,1613.616037,1578.354930,1323.483960,1470.190101,1438.063170,1392.476982,1546.830892,1513.029189,1489.167461,1654.239360,1618.090542,1751.722950,1945.898718,1903.376493
Russell RAFI Global,07/11/2014,1443.803124,1603.595845,1568.592989,1314.547918,1460.035336,1428.166080,1386.895996,1540.390529,1506.767301,1482.281518,1646.332831,1610.397123,1736.489083,1928.674785,1886.576193
Russell RAFI Global,07/10/2014,1444.373880,1604.143441,1569.150544,1314.299049,1459.680369,1427.838800,1387.240236,1540.689952,1507.081234,1482.235436,1646.193056,1610.282886,1736.918323,1929.047716,1886.967335
Russell RAFI Global,07/09/2014,1454.045811,1614.816083,1579.602709,1321.015550,1467.076993,1435.085282,1392.485529,1546.449232,1512.726696,1488.987606,1653.621307,1617.561730,1755.368019,1949.454747,1906.944099
Russell RAFI Global,07/08/2014,1451.936862,1612.386347,1577.243719,1320.640687,1466.580999,1434.616259,1393.172445,1547.128039,1513.407743,1487.618886,1652.011492,1616.005218,1750.494934,1943.937238,1901.568321
Russell RAFI Global,07/07/2014,1461.104244,1622.253104,1586.985872,1328.358296,1474.866273,1442.803180,1403.824887,1558.656264,1524.771605,1501.324104,1666.908914,1630.670880,1766.664629,1961.514513,1918.871853
Russell RAFI Global,07/04/2014,1468.252437,1630.079816,1594.665044,1333.222296,1480.166967,1448.009169,1411.419531,1566.982919,1532.938977,1510.764551,1677.277517,1640.837338,1779.316959,1975.429150,1932.511390
Russell RAFI Global,07/03/2014,1469.181980,1630.998194,1595.581869,1334.377622,1481.346438,1449.179728,1410.133918,1565.446558,1531.453655,1511.236611,1677.684738,1641.254638,1782.536536,1978.865730,1935.895633
Russell RAFI Global,07/02/2014,1463.789598,1624.900108,1589.633418,1327.428112,1473.530134,1441.548764,1400.379505,1554.510847,1520.771880,1493.882421,1658.305066,1622.313358,1768.434400,1963.075330,1920.468914
Russell RAFI Global,07/01/2014,1461.413554,1622.014143,1586.839202,1327.786694,1473.702493,1441.743833,1395.551276,1548.913996,1515.324302,1484.378946,1647.503294,1611.775596,1761.486537,1955.063349,1912.665914
Russell RAFI Global,06/30/2014,1453.266120,1612.732231,1577.813697,1323.395902,1468.611424,1436.813362,1386.554707,1538.700610,1505.384992,1482.828324,1645.538280,1609.909436,1747.870406,1939.663287,1897.666111
Russell RAFI Global,06/27/2014,1450.324206,1609.410141,1574.576950,1327.120225,1472.691926,1440.817790,1388.921487,1541.272163,1507.913714,1483.126418,1645.810425,1610.189406,1745.537414,1937.005260,1895.081780
Russell RAFI Global,06/26/2014,1448.506292,1607.293980,1572.532819,1326.236147,1471.620376,1439.793447,1392.386485,1545.022225,1511.607824,1484.025067,1646.706382,1611.092844,1746.444931,1937.893151,1895.982078
Russell RAFI Global,06/25/2014,1448.537157,1606.933052,1572.269496,1328.177870,1473.412614,1441.629260,1387.922348,1539.690082,1506.477041,1485.558051,1648.002138,1612.452671,1750.867482,1942.322855,1900.424521
Russell RAFI Global,06/24/2014,1451.714123,1610.200473,1575.527601,1331.875171,1477.278478,1445.467850,1394.751593,1547.019237,1513.706863,1490.403351,1653.113477,1617.516548,1760.481291,1952.676331,1910.628836
Russell RAFI Global,06/23/2014,1456.925060,1615.893633,1581.119002,1333.787416,1479.320146,1447.484627,1400.169983,1552.945873,1519.525902,1489.402107,1651.914327,1616.364518,1762.389818,1954.688380,1912.622760
Russell RAFI Global,06/20/2014,1457.349728,1616.164124,1581.421616,1333.392212,1478.698362,1446.910941,1402.331990,1555.150839,1521.719927,1496.029666,1659.059200,1623.394582,1767.488560,1960.100274,1917.964208
Russell RAFI Global,06/19/2014,1460.648674,1619.797215,1584.982453,1333.550378,1478.850613,1447.065257,1399.681049,1552.186714,1518.825124,1495.272156,1658.193182,1622.553165,1765.506845,1957.871951,1915.790853
Russell RAFI Global,06/18/2014,1450.011277,1607.814082,1573.290723,1332.983338,1478.050147,1446.313109,1395.630397,1547.515003,1514.286400,1495.510509,1658.264936,1622.658283,1758.244114,1949.591491,1907.729407
Russell RAFI Global,06/17/2014,1442.259174,1599.083830,1564.767831,1323.434667,1467.338890,1435.850109,1391.038839,1542.294031,1509.196728,1487.594814,1649.349059,1613.954379,1749.443427,1939.669891,1898.044987
Russell RAFI Global,06/16/2014,1441.432242,1598.135697,1563.846591,1321.352058,1465.001151,1433.568538,1387.526460,1538.369617,1505.362834,1477.327622,1637.933398,1602.790405,1743.563148,1933.112377,1891.636114
Russell RAFI Global,06/13/2014,1443.152480,1599.937920,1565.626099,1324.879005,1468.815103,1437.315306,1393.495162,1544.885784,1511.754595,1479.720602,1640.478837,1605.297587,1749.241986,1939.281276,1897.691993
Russell RAFI Global,06/12/2014,1442.045014,1598.679114,1564.398074,1333.137394,1477.942011,1446.249979,1390.062537,1541.050330,1508.005044,1473.564678,1633.622426,1598.592084,1743.105937,1932.441102,1891.003085
Russell RAFI Global,06/11/2014,1444.780581,1601.375167,1567.107251,1339.922611,1485.152018,1453.371168,1394.603353,1545.759410,1512.681618,1481.863270,1642.477116,1607.329658,1748.127899,1937.601213,1896.138377
Russell RAFI Global,06/10/2014,1448.833831,1605.419752,1571.126504,1345.886218,1491.345849,1459.489324,1397.225261,1548.233472,1515.161775,1490.465202,1651.550526,1616.271881,1761.460625,1951.834379,1910.141394
Russell RAFI Global,06/09/2014,1449.247988,1605.830272,1571.536270,1343.665624,1488.840387,1457.044812,1392.740742,1543.217768,1510.260914,1494.243191,1655.686929,1620.328191,1764.545024,1955.193204,1913.438230
Russell RAFI Global,06/06/2014,1447.016020,1603.280144,1569.061067,1342.035776,1486.963021,1455.226520,1385.905764,1535.570555,1502.796615,1493.380868,1654.651960,1619.336445,1761.913368,1952.183445,1910.517667
Russell RAFI Global,06/05/2014,1437.146941,1592.219852,1558.271005,1332.684242,1476.485282,1445.004093,1378.879835,1527.665532,1495.093093,1486.940205,1647.385975,1612.260891,1748.446311,1937.109455,1895.806972
Russell RAFI Global,06/04/2014,1429.955805,1584.150249,1550.389743,1328.983883,1472.290362,1440.913750,1371.325562,1519.197812,1486.821536,1485.564748,1645.755594,1610.682190,1742.498680,1930.395127,1889.255648
Russell RAFI Global,06/03/2014,1429.727048,1583.637524,1549.929385,1329.922315,1473.088786,1441.733707,1371.206850,1518.817611,1486.489181,1488.297268,1648.512842,1613.423816,1738.655367,1925.822054,1884.830428
Russell RAFI Global,06/02/2014,1430.401718,1584.305323,1550.602918,1329.160301,1472.170868,1440.853863,1373.164513,1520.909699,1488.555888,1488.516893,1648.673380,1613.601695,1735.145382,1921.837781,1880.955160
Russell RAFI Global,05/30/2014,1427.900966,1580.980735,1547.503947,1325.491794,1467.592670,1436.516840,1366.946523,1513.491601,1481.443875,1477.532620,1635.933207,1601.292818,1724.822317,1909.733882,1869.295846
Russell RAFI Global,05/29/2014,1428.696578,1581.807686,1548.326117,1330.792336,1473.411205,1442.224026,1370.721741,1517.619779,1485.496853,1481.300343,1640.048911,1605.334571,1722.391001,1906.976866,1866.612556
Russell RAFI Global,05/28/2014,1423.472445,1575.864404,1542.547956,1326.719880,1468.753849,1437.701900,1367.517487,1513.919103,1481.912285,1487.090876,1646.293600,1611.488159,1719.641917,1903.740738,1863.492429
Russell RAFI Global,05/27/2014,1422.916817,1574.881006,1541.660744,1318.585383,1459.407219,1428.622742,1365.276789,1511.085158,1479.210595,1482.009004,1640.284101,1605.684238,1724.292051,1908.442411,1868.186064
Russell RAFI Global,05/26/2014,1423.300895,1575.124507,1541.926814,1315.535510,1455.863780,1425.179654,1361.943967,1507.222630,1475.456054,1482.008339,1640.094278,1605.527267,1721.462409,1905.090931,1864.938789
Russell RAFI Global,05/23/2014,1418.004635,1569.153273,1536.105971,1310.990456,1450.732186,1420.178903,1358.866817,1503.711808,1472.042743,1477.691880,1635.202729,1600.764387,1714.214911,1896.937338,1856.986709
Russell RAFI Global,05/22/2014,1412.959076,1563.441575,1530.543707,1304.853585,1443.822668,1413.441817,1351.552953,1495.495596,1464.027445,1473.470305,1630.397350,1596.090603,1705.431373,1887.062658,1847.355170
Russell RAFI Global,05/21/2014,1407.981295,1557.761331,1525.018547,1298.908479,1437.085428,1406.879146,1346.003011,1489.189842,1457.888370,1471.146768,1627.646301,1593.434596,1696.581521,1877.062641,1837.608422
Russell RAFI Global,05/20/2014,1402.172654,1550.975614,1518.438642,1295.814693,1433.330612,1403.261643,1337.415930,1479.346703,1448.312391,1457.094110,1611.725507,1577.914100,1687.085215,1866.123989,1826.975712
Russell RAFI Global,05/19/2014,1409.228653,1558.578615,1525.933273,1303.921993,1442.111563,1411.905691,1341.794699,1483.998016,1452.914807,1451.582698,1605.421340,1571.794849,1692.647071,1872.033699,1832.822856
Russell RAFI Global,05/16/2014,1407.444845,1556.031705,1523.559040,1302.155413,1439.626650,1409.583230,1341.563027,1483.194607,1452.241972,1447.654970,1600.486896,1567.086500,1695.350279,1874.331910,1835.216671
Russell RAFI Global,05/15/2014,1406.876557,1554.985435,1522.638158,1304.225767,1441.528087,1411.540985,1339.848135,1480.900599,1450.094458,1449.159910,1601.720167,1568.400701,1696.586564,1875.194652,1836.186287
Russell RAFI Global,05/14/2014,1418.082966,1566.978327,1534.483474,1316.064098,1454.247719,1424.090591,1351.111648,1492.975179,1462.014949,1457.274062,1610.284395,1576.891493,1713.972887,1893.935991,1854.660929
Russell RAFI Global,05/13/2014,1419.220794,1567.305501,1534.940698,1312.348604,1449.282025,1419.354403,1352.590355,1493.722692,1462.877371,1460.001252,1612.341085,1579.046299,1722.424857,1902.146561,1862.867302
Russell RAFI Global,05/12/2014,1416.785407,1564.345782,1532.120851,1307.534112,1443.715796,1413.975798,1345.459362,1485.591019,1454.988407,1457.963107,1609.812202,1576.650680,1717.618922,1896.511569,1857.444149
Russell RAFI Global,05/09/2014,1408.033696,1554.346502,1522.410759,1301.887958,1437.170858,1407.642616,1337.051041,1475.987838,1445.662058,1450.506970,1601.233296,1568.334212,1700.238718,1876.915383,1838.352110
Russell RAFI Global,05/08/2014,1412.751725,1559.152935,1527.229492,1297.581791,1432.048124,1402.727135,1331.225151,1469.177892,1439.096675,1451.640584,1602.071785,1569.269584,1704.174748,1880.775662,1842.267037
Russell RAFI Global,05/07/2014,1408.822182,1554.510007,1522.763363,1292.981070,1426.689640,1397.553380,1321.848996,1458.542830,1428.756054,1453.495947,1603.803535,1571.050204,1701.274465,1877.205097,1838.868282
Russell RAFI Global,05/06/2014,1408.021829,1552.790451,1521.222278,1290.193230,1422.847065,1393.920636,1320.102465,1455.831479,1426.234478,1449.719370,1598.775209,1566.272168,1697.633348,1872.178966,1834.117636
Russell RAFI Global,05/05/2014,1410.102556,1555.040237,1523.437296,1301.675198,1435.468151,1406.295263,1327.244887,1463.666026,1433.920075,1464.939434,1615.513535,1582.681602,1709.517066,1885.230129,1846.916770
Russell RAFI Global,05/02/2014,1410.615158,1555.148812,1523.666650,1301.762506,1435.142961,1406.090177,1328.972218,1465.140619,1435.480568,1466.500261,1616.759983,1584.030575,1712.315646,1887.761964,1849.546440
Russell RAFI Global,05/01/2014,1410.090398,1553.957486,1522.633827,1299.583717,1432.176156,1403.307286,1328.477830,1464.018244,1434.507522,1464.531838,1613.953415,1581.420398,1712.097174,1886.777064,1848.744646
Russell RAFI Global,04/30/2014,1408.424964,1552.080402,1520.804262,1298.740663,1431.208607,1402.368167,1326.908788,1462.249802,1432.783848,1463.907238,1613.221715,1580.713509,1708.068504,1882.286752,1844.356588
Russell RAFI Global,04/29/2014,1404.520434,1547.208406,1516.138523,1298.215545,1430.103796,1401.385520,1327.826953,1462.723485,1433.350164,1459.376377,1607.637272,1575.353901,1710.003212,1883.725776,1845.898202
Russell RAFI Global,04/28/2014,1395.820462,1537.487981,1506.638386,1293.052536,1424.289719,1395.711439,1317.028509,1450.699111,1421.590929,1451.197765,1598.485753,1566.412241,1700.073860,1872.621299,1835.047275
Russell RAFI Global,04/25/2014,1394.010784,1535.364802,1504.582696,1291.107244,1422.026745,1393.516923,1315.986369,1449.428637,1420.369441,1446.427495,1593.096618,1561.157063,1688.684440,1859.918646,1822.629650
Russell RAFI Global,04/24/2014,1402.581471,1544.652427,1513.719407,1299.973174,1431.650681,1402.980620,1325.801964,1460.095734,1430.856036,1457.518939,1605.154648,1573.010018,1702.397206,1874.837242,1837.291981
Russell RAFI Global,04/23/2014,1401.707705,1543.538674,1512.663925,1300.828130,1432.451659,1403.798936,1324.017951,1457.987927,1428.824414,1453.317756,1600.370857,1568.359318,1703.832879,1876.234206,1838.704689
Russell RAFI Global,04/22/2014,1403.465917,1545.183401,1514.302529,1298.937237,1430.099751,1401.518853,1328.849618,1463.032589,1433.793520,1443.177024,1588.904410,1557.149762,1709.552452,1882.177573,1844.561789
Russell RAFI Global,04/21/2014,1397.045418,1537.892978,1507.197975,1294.533889,1425.046425,1396.603740,1322.051781,1455.338621,1426.291331,1439.957385,1585.131251,1553.493414,1701.234103,1872.749409,1835.370964
Russell RAFI Global,04/18/2014,1396.901437,1537.698624,1507.015832,1293.976938,1424.400107,1395.978041,1318.905856,1451.841673,1422.872046,1440.117243,1585.270258,1553.638236,1696.000540,1866.944673,1829.692201
Russell RAFI Global,04/17/2014,1395.589742,1536.228036,1505.580078,1292.761890,1423.037873,1394.648074,1317.667399,1450.453195,1421.516456,1438.764968,1583.754175,1552.158064,1694.407990,1865.159208,1827.949028
Russell RAFI Global,04/16/2014,1389.988290,1529.880325,1499.405461,1288.876678,1418.592578,1390.334540,1315.135302,1447.493937,1418.660191,1428.860349,1572.664569,1541.337453,1687.772200,1857.633982,1820.630340
Russell RAFI Global,04/15/2014,1375.448740,1513.745796,1483.608026,1280.083025,1408.791359,1380.743168,1299.731294,1430.415199,1401.936491,1415.878903,1558.241086,1527.217442,1659.830074,1826.720782,1790.351868
Russell RAFI Global,04/14/2014,1377.710091,1516.022353,1485.876324,1281.881110,1410.572826,1382.523656,1302.669135,1433.447821,1404.943782,1409.468638,1550.969231,1520.128285,1665.912060,1833.157742,1796.705492
Russell RAFI Global,04/11/2014,1375.553089,1513.237010,1483.271383,1280.869170,1409.075846,1381.172854,1293.886483,1423.396107,1395.209540,1408.908271,1549.930829,1519.238579,1659.874344,1826.016973,1789.857573
Russell RAFI Global,04/10/2014,1388.907507,1527.718926,1497.517564,1289.141238,1417.981728,1389.949753,1307.059814,1437.691138,1409.269529,1420.471481,1562.437495,1531.549784,1674.010331,1841.315747,1804.914913
Russell RAFI Global,04/09/2014,1399.122061,1538.754804,1508.386555,1300.715562,1430.527310,1402.294996,1322.053599,1453.994889,1425.299428,1440.710071,1584.493307,1553.222382,1691.803181,1860.645575,1823.924619
Russell RAFI Global,04/08/2014,1392.278290,1531.016998,1500.841189,1294.275866,1423.248761,1395.197026,1318.447918,1449.829526,1421.253894,1436.273581,1579.396362,1548.267013,1687.825433,1856.015026,1819.433620
Russell RAFI Global,04/07/2014,1389.386351,1527.490263,1497.480536,1302.395755,1431.852869,1403.722076,1320.735876,1452.015985,1423.489058,1443.339756,1586.806594,1555.631513,1701.062181,1870.146425,1833.404728
Russell RAFI Global,04/04/2014,1400.910722,1540.023880,1509.794742,1314.821273,1445.385583,1417.014100,1336.407438,1469.115295,1440.278022,1451.553782,1595.695895,1564.373970,1722.656156,1893.719262,1856.547435
Russell RAFI Global,04/03/2014,1403.518010,1542.671136,1512.456829,1317.506585,1448.132027,1419.769335,1336.649602,1469.172996,1440.398202,1464.179831,1609.347331,1577.827123,1731.111078,1902.743730,1865.477146
Russell RAFI Global,04/02/2014,1404.857389,1543.751076,1513.557707,1315.077195,1445.094606,1416.830804,1332.920581,1464.702110,1436.054816,1464.149666,1608.905388,1577.437703,1729.927678,1900.960009,1863.780190
Russell RAFI Global,04/01/2014,1401.799998,1540.191960,1510.099969,1312.057432,1441.589607,1413.424091,1327.464704,1458.517954,1430.021695,1460.173143,1604.327964,1572.982895,1723.749671,1893.925944,1856.922763
Russell RAFI Global,03/31/2014,1394.885080,1532.470437,1502.561192,1302.765957,1431.265087,1403.331068,1322.066555,1452.469412,1424.121548,1449.364697,1592.323685,1561.246284,1705.475958,1873.696639,1837.127678
Russell RAFI Global,03/28/2014,1383.818399,1520.243062,1490.588493,1295.071307,1422.746778,1394.994017,1314.438703,1444.023522,1415.855726,1442.534942,1584.748215,1553.835378,1690.959382,1857.663744,1821.427290
Russell RAFI Global,03/27/2014,1374.378042,1509.786695,1480.358927,1288.133255,1415.044761,1387.463641,1306.706859,1435.448304,1407.469491,1429.753577,1570.618025,1540.004573,1666.533318,1830.726155,1795.042847
Russell RAFI Global,03/26/2014,1373.515107,1507.253289,1478.141156,1291.093690,1416.806557,1389.441375,1301.528879,1428.257814,1400.671454,1433.967504,1573.591892,1543.198449,1668.340622,1830.785753,1795.424690
Russell RAFI Global,03/25/2014,1370.508070,1503.835126,1474.811819,1292.872093,1418.646493,1391.267287,1299.433529,1425.846244,1398.328086,1443.030009,1583.412212,1552.853105,1664.850833,1826.812419,1791.555804
Russell RAFI Global,03/24/2014,1361.841429,1494.256939,1465.436899,1285.942957,1410.978654,1383.764819,1290.654270,1416.148060,1388.834522,1437.519583,1577.293484,1546.871901,1652.948576,1813.669217,1778.688607
Russell RAFI Global,03/21/2014,1365.949756,1498.498459,1469.664074,1289.431331,1414.554858,1387.335731,1294.641770,1420.270906,1392.941789,1447.249590,1587.687447,1557.136870,1660.286549,1821.397035,1786.349375
Russell RAFI Global,03/20/2014,1365.439876,1497.844029,1469.048124,1287.778916,1412.652431,1385.494326,1294.064616,1419.547643,1392.256979,1454.389731,1595.419185,1564.747407,1659.909962,1820.868329,1785.862314
Russell RAFI Global,03/19/2014,1370.791363,1503.654128,1474.761458,1283.651262,1408.068048,1381.012062,1287.368065,1412.145100,1385.010773,1450.464454,1591.049465,1560.477496,1652.663694,1812.846690,1778.012894
Russell RAFI Global,03/18/2014,1375.633076,1508.820800,1479.841833,1292.382374,1417.509829,1390.284615,1291.590124,1416.640874,1389.432350,1450.646629,1591.097106,1560.537910,1655.479601,1815.761847,1780.887658
Russell RAFI Global,03/17/2014,1364.927581,1497.049655,1468.303956,1276.854776,1400.451591,1373.560726,1280.250414,1404.175920,1377.213542,1445.848440,1585.803480,1555.353569,1646.890538,1806.306024,1771.622118
Russell RAFI Global,03/14/2014,1354.133489,1485.139789,1456.642789,1268.014185,1390.688831,1364.004165,1270.308388,1393.204988,1366.472042,1442.825537,1582.412392,1552.048917,1631.213990,1789.026578,1754.698570
Russell RAFI Global,03/13/2014,1362.952980,1494.793135,1466.115416,1272.561016,1395.657443,1368.881650,1278.352419,1402.009055,1375.111406,1449.016361,1589.181535,1558.692968,1652.598692,1812.456641,1777.684524
Russell RAFI Global,03/12/2014,1372.827604,1505.529425,1476.671808,1287.300009,1411.734465,1384.674686,1289.697627,1414.363845,1387.253667,1473.667975,1616.117343,1585.140004,1674.269448,1836.109583,1800.915486
Russell RAFI Global,03/11/2014,1379.775172,1512.627716,1483.698741,1292.063977,1416.471192,1389.381209,1299.823429,1424.977768,1397.725097,1473.243614,1615.095827,1584.207152,1690.277824,1853.027316,1817.588207
Russell RAFI Global,03/10/2014,1383.128915,1516.260671,1487.271824,1294.854091,1419.489038,1392.350334,1301.762421,1427.062323,1399.778828,1476.660826,1618.795408,1587.846236,1695.207331,1858.377898,1822.848234
Russell RAFI Global,03/07/2014,1387.430629,1520.886121,1491.831081,1291.967771,1416.240791,1389.184898,1307.459588,1433.222750,1405.842433,1471.952259,1613.537797,1582.712739,1701.962124,1865.672070,1830.030233
Russell RAFI Global,03/06/2014,1391.406168,1525.112487,1496.012866,1295.941035,1420.473690,1393.370610,1313.290266,1439.490085,1412.024166,1476.658003,1618.556544,1587.673982,1702.874330,1866.510990,1830.897380
Russell RAFI Global,03/05/2014,1383.490619,1516.131531,1487.290278,1287.567327,1411.011680,1384.170114,1315.370753,1441.480735,1414.059558,1483.625898,1625.867190,1594.938443,1680.785884,1841.929712,1806.890824
Russell RAFI Global,03/04/2014,1381.758183,1513.918614,1485.168948,1290.389867,1413.811233,1386.962629,1313.436831,1439.062560,1411.734427,1487.233099,1629.481845,1598.537606,1675.482275,1835.736408,1800.875347
Russell RAFI Global,03/03/2014,1363.734967,1494.150781,1465.782271,1270.168369,1391.636284,1365.214153,1293.387186,1417.075547,1390.170416,1470.134396,1610.725331,1580.143493,1642.294388,1799.349216,1765.186093
